csd_code,municipality,region,year,bedroom_type,avg_monthly_rent,quality_flag,quality_level,yoy_change_pct,rent_in_2025_dollars,rent_index_2015_100
3524002,Burlington,Halton,1995,3 Bedroom,849.0,a,Excellent,2.0,1646.0,59.7
3524002,Burlington,Halton,1995,Studio,505.0,b,Very good,-6.0,979.0,58.8
3524002,Burlington,Halton,1995,Total,719.0,a,Excellent,3.0,1394.0,57.6
3524002,Burlington,Halton,1996,1 Bedroom,651.0,a,Excellent,1.6,1242.0,58.0
3524002,Burlington,Halton,1996,2 Bedroom,736.0,a,Excellent,3.5,1404.0,58.1
3524002,Burlington,Halton,1996,3 Bedroom,882.0,a,Excellent,3.9,1682.0,62.0
3524002,Burlington,Halton,1996,Studio,531.0,b,Very good,5.1,1013.0,61.8
3524002,Burlington,Halton,1996,Total,737.0,a,Excellent,2.5,1406.0,59.0
3524002,Burlington,Halton,1997,1 Bedroom,665.0,a,Excellent,2.2,1246.0,59.2
3524002,Burlington,Halton,1997,2 Bedroom,751.0,a,Excellent,2.0,1407.0,59.3
3524002,Burlington,Halton,1997,3 Bedroom,905.0,a,Excellent,2.6,1696.0,63.6
3524002,Burlington,Halton,1997,Studio,580.0,b,Very good,9.2,1087.0,67.5
3524002,Burlington,Halton,1997,Total,756.0,a,Excellent,2.6,1416.0,60.5
3524002,Burlington,Halton,1998,1 Bedroom,722.0,a,Excellent,8.6,1339.0,64.3
3524002,Burlington,Halton,1998,2 Bedroom,802.0,a,Excellent,6.8,1487.0,63.3
3524002,Burlington,Halton,1998,3 Bedroom,930.0,a,Excellent,2.8,1724.0,65.4
3524002,Burlington,Halton,1998,Studio,583.0,b,Very good,0.5,1081.0,67.9
3524002,Burlington,Halton,1998,Total,801.0,a,Excellent,6.0,1485.0,64.1
3524002,Burlington,Halton,1999,1 Bedroom,750.0,a,Excellent,3.9,1364.0,66.8
3524002,Burlington,Halton,1999,2 Bedroom,838.0,a,Excellent,4.5,1524.0,66.2
3524002,Burlington,Halton,1999,3 Bedroom,978.0,a,Excellent,5.2,1778.0,68.8
3524002,Burlington,Halton,1999,Studio,571.0,b,Very good,-2.1,1038.0,66.5
3524002,Burlington,Halton,1999,Total,835.0,a,Excellent,4.2,1518.0,66.9
3524002,Burlington,Halton,2000,1 Bedroom,768.0,a,Excellent,2.4,1355.0,68.4
3524002,Burlington,Halton,2000,2 Bedroom,876.0,a,Excellent,4.5,1546.0,69.2
3524002,Burlington,Halton,2000,3 Bedroom,1010.0,a,Excellent,3.3,1782.0,71.0
3524002,Burlington,Halton,2000,Studio,617.0,b,Very good,8.1,1089.0,71.8
3524002,Burlington,Halton,2000,Total,868.0,a,Excellent,4.0,1532.0,69.5
3524002,Burlington,Halton,2001,1 Bedroom,790.0,a,Excellent,2.9,1352.0,70.3
3524002,Burlington,Halton,2001,2 Bedroom,878.0,a,Excellent,0.2,1503.0,69.4
3524002,Burlington,Halton,2001,3 Bedroom,1028.0,a,Excellent,1.8,1760.0,72.3
3524002,Burlington,Halton,2001,Studio,595.0,b,Very good,-3.6,1018.0,69.3
3524002,Burlington,Halton,2001,Total,878.0,a,Excellent,1.2,1503.0,70.3
3524002,Burlington,Halton,2002,1 Bedroom,823.0,a,Excellent,4.2,1380.0,73.3
3524002,Burlington,Halton,2002,2 Bedroom,935.0,a,Excellent,6.5,1568.0,73.9
3524002,Burlington,Halton,2002,3 Bedroom,1077.0,a,Excellent,4.8,1806.0,75.7
3524002,Burlington,Halton,2002,Studio,673.0,b,Very good,13.1,1128.0,78.3
3524002,Burlington,Halton,2002,Total,927.0,a,Excellent,5.6,1554.0,74.2
3524002,Burlington,Halton,2003,1 Bedroom,821.0,a,Excellent,-0.2,1336.0,73.1
3524002,Burlington,Halton,2003,2 Bedroom,931.0,a,Excellent,-0.4,1515.0,73.5
3524002,Burlington,Halton,2003,3 Bedroom,1081.0,a,Excellent,0.4,1759.0,76.0
3524002,Burlington,Halton,2003,Studio,662.0,a,Excellent,-1.6,1077.0,77.1
3524002,Burlington,Halton,2003,Total,927.0,a,Excellent,0.0,1508.0,74.2
3524002,Burlington,Halton,2004,1 Bedroom,819.0,a,Excellent,-0.2,1312.0,72.9
3524002,Burlington,Halton,2004,2 Bedroom,947.0,a,Excellent,1.7,1517.0,74.8
3524002,Burlington,Halton,2004,3 Bedroom,1111.0,a,Excellent,2.8,1779.0,78.1
3524002,Burlington,Halton,2004,Studio,660.0,a,Excellent,-0.3,1057.0,76.8
3524002,Burlington,Halton,2004,Total,938.0,a,Excellent,1.2,1502.0,75.1
3524002,Burlington,Halton,2005,1 Bedroom,835.0,a,Excellent,2.0,1313.0,74.4
3524002,Burlington,Halton,2005,2 Bedroom,938.0,a,Excellent,-1.0,1475.0,74.1
3524002,Burlington,Halton,2005,3 Bedroom,1082.0,a,Excellent,-2.6,1701.0,76.1
3524002,Burlington,Halton,2005,Studio,665.0,b,Very good,0.8,1045.0,77.4
3524002,Burlington,Halton,2005,Total,932.0,a,Excellent,-0.6,1465.0,74.6
3524002,Burlington,Halton,2006,1 Bedroom,849.0,a,Excellent,1.7,1313.0,75.6
3524002,Burlington,Halton,2006,2 Bedroom,958.0,a,Excellent,2.1,1482.0,75.7
3524002,Burlington,Halton,2006,3 Bedroom,1066.0,a,Excellent,-1.5,1649.0,75.0
3524002,Burlington,Halton,2006,Studio,721.0,b,Very good,8.4,1115.0,83.9
3524002,Burlington,Halton,2006,Total,940.0,a,Excellent,0.9,1454.0,75.3
3524002,Burlington,Halton,2007,1 Bedroom,877.0,a,Excellent,3.3,1331.0,78.1
3524002,Burlington,Halton,2007,2 Bedroom,1002.0,a,Excellent,4.6,1521.0,79.1
3524002,Burlington,Halton,2007,3 Bedroom,1113.0,a,Excellent,4.4,1690.0,78.3
3524002,Burlington,Halton,2007,Studio,704.0,b,Very good,-2.4,1069.0,82.0
3524002,Burlington,Halton,2007,Total,983.0,a,Excellent,4.6,1492.0,78.7
3524002,Burlington,Halton,2008,1 Bedroom,889.0,a,Excellent,1.4,1318.0,79.2
3524002,Burlington,Halton,2008,2 Bedroom,993.0,a,Excellent,-0.9,1472.0,78.4
3524002,Burlington,Halton,2008,3 Bedroom,1171.0,a,Excellent,5.2,1736.0,82.3
3524002,Burlington,Halton,2008,Studio,833.0,a,Excellent,18.3,1235.0,97.0
3524002,Burlington,Halton,2008,Total,989.0,a,Excellent,0.6,1466.0,79.2
3524002,Burlington,Halton,2009,1 Bedroom,878.0,a,Excellent,-1.2,1295.0,78.2
3524002,Burlington,Halton,2009,2 Bedroom,989.0,a,Excellent,-0.4,1459.0,78.1
3524002,Burlington,Halton,2009,3 Bedroom,1172.0,a,Excellent,0.1,1729.0,82.4
3524002,Burlington,Halton,2009,Studio,721.0,b,Very good,-13.4,1064.0,83.9
3524002,Burlington,Halton,2009,Total,990.0,a,Excellent,0.1,1461.0,79.3
3524002,Burlington,Halton,2010,1 Bedroom,929.0,a,Excellent,5.8,1337.0,82.7
3524002,Burlington,Halton,2010,2 Bedroom,1060.0,a,Excellent,7.2,1526.0,83.7
3524002,Burlington,Halton,2010,3 Bedroom,1223.0,a,Excellent,4.4,1760.0,86.0
3524002,Burlington,Halton,2010,Studio,848.0,b,Very good,17.6,1221.0,98.7
3524002,Burlington,Halton,2010,Total,1050.0,a,Excellent,6.1,1511.0,84.1
3524002,Burlington,Halton,2011,1 Bedroom,967.0,a,Excellent,4.1,1351.0,86.1
3524002,Burlington,Halton,2011,2 Bedroom,1097.0,a,Excellent,3.5,1533.0,86.7
3524002,Burlington,Halton,2011,3 Bedroom,1261.0,a,Excellent,3.1,1762.0,88.7
3524002,Burlington,Halton,2011,Studio,868.0,b,Very good,2.4,1213.0,101.0
3524002,Burlington,Halton,2011,Total,1088.0,a,Excellent,3.6,1520.0,87.1
3524002,Burlington,Halton,2012,1 Bedroom,986.0,a,Excellent,2.0,1357.0,87.8
3524002,Burlington,Halton,2012,2 Bedroom,1123.0,a,Excellent,2.4,1546.0,88.7
3524002,Burlington,Halton,2012,3 Bedroom,1286.0,a,Excellent,2.0,1770.0,90.4
3524002,Burlington,Halton,2012,Studio,897.0,b,Very good,3.3,1235.0,104.4
3524002,Burlington,Halton,2012,Total,1107.0,a,Excellent,1.7,1524.0,88.6
3524002,Burlington,Halton,2013,1 Bedroom,1020.0,a,Excellent,3.4,1387.0,90.8
3524002,Burlington,Halton,2013,2 Bedroom,1154.0,a,Excellent,2.8,1570.0,91.2
3524002,Burlington,Halton,2013,3 Bedroom,1333.0,a,Excellent,3.7,1813.0,93.7
3524002,Burlington,Halton,2013,Studio,930.0,b,Very good,3.7,1265.0,108.3
3524002,Burlington,Halton,2013,Total,1140.0,a,Excellent,3.0,1551.0,91.3
3524002,Burlington,Halton,2014,1 Bedroom,1077.0,a,Excellent,5.6,1429.0,95.9
3524002,Burlington,Halton,2014,2 Bedroom,1203.0,a,Excellent,4.2,1596.0,95.0
3524002,Burlington,Halton,2014,3 Bedroom,1371.0,a,Excellent,2.9,1819.0,96.4
3524002,Burlington,Halton,2014,Studio,933.0,b,Very good,0.3,1238.0,108.6
3524002,Burlington,Halton,2014,Total,1190.0,a,Excellent,4.4,1579.0,95.3
3524002,Burlington,Halton,2015,1 Bedroom,1123.0,a,Excellent,4.3,1467.0,100.0
3524002,Burlington,Halton,2015,2 Bedroom,1266.0,a,Excellent,5.2,1654.0,100.0
3524002,Burlington,Halton,2015,3 Bedroom,1422.0,a,Excellent,3.7,1858.0,100.0
3524002,Burlington,Halton,2015,Studio,859.0,b,Very good,-7.9,1122.0,100.0
3524002,Burlington,Halton,2015,Total,1249.0,a,Excellent,5.0,1632.0,100.0
3524002,Burlington,Halton,2016,1 Bedroom,1158.0,a,Excellent,3.1,1483.0,103.1
3524002,Burlington,Halton,2016,2 Bedroom,1290.0,a,Excellent,1.9,1652.0,101.9
3524002,Burlington,Halton,2016,3 Bedroom,1476.0,a,Excellent,3.8,1890.0,103.8
3524002,Burlington,Halton,2016,Studio,909.0,a,Excellent,5.8,1164.0,105.8
3524002,Burlington,Halton,2016,Total,1275.0,a,Excellent,2.1,1632.0,102.1
3524002,Burlington,Halton,2017,1 Bedroom,1240.0,a,Excellent,7.1,1555.0,110.4
3524002,Burlington,Halton,2017,2 Bedroom,1365.0,a,Excellent,5.8,1712.0,107.8
3524002,Burlington,Halton,2017,3 Bedroom,1552.0,a,Excellent,5.1,1947.0,109.1
3524002,Burlington,Halton,2017,Studio,897.0,b,Very good,-1.3,1125.0,104.4
3524002,Burlington,Halton,2017,Total,1357.0,a,Excellent,6.4,1702.0,108.6
3524002,Burlington,Halton,2018,1 Bedroom,1282.0,a,Excellent,3.4,1568.0,114.2
3524002,Burlington,Halton,2018,2 Bedroom,1405.0,a,Excellent,2.9,1718.0,111.0
3524002,Burlington,Halton,2018,3 Bedroom,1545.0,a,Excellent,-0.5,1890.0,108.6
3524002,Burlington,Halton,2018,Studio,1456.0,d,Poor - use with caution,62.3,1781.0,169.5
3524002,Burlington,Halton,2018,Total,1394.0,a,Excellent,2.7,1705.0,111.6
3524002,Burlington,Halton,2019,1 Bedroom,1350.0,a,Excellent,5.3,1618.0,120.2
3524002,Burlington,Halton,2019,2 Bedroom,1511.0,a,Excellent,7.5,1811.0,119.4
3524002,Burlington,Halton,2019,3 Bedroom,1606.0,a,Excellent,3.9,1925.0,112.9
3524002,Burlington,Halton,2019,Studio,1047.0,b,Very good,-28.1,1255.0,121.9
3524002,Burlington,Halton,2019,Total,1475.0,a,Excellent,5.8,1768.0,118.1
3524002,Burlington,Halton,2020,1 Bedroom,1461.0,a,Excellent,8.2,1746.0,130.1
3524002,Burlington,Halton,2020,2 Bedroom,1623.0,a,Excellent,7.4,1939.0,128.2
3524002,Burlington,Halton,2020,3 Bedroom,1640.0,a,Excellent,2.1,1960.0,115.3
3524002,Burlington,Halton,2020,Studio,1216.0,b,Very good,16.1,1453.0,141.6
3524002,Burlington,Halton,2020,Total,1573.0,a,Excellent,6.6,1880.0,125.9
3524002,Burlington,Halton,2021,1 Bedroom,1441.0,a,Excellent,-1.4,1674.0,128.3
3524002,Burlington,Halton,2021,2 Bedroom,1631.0,a,Excellent,0.5,1895.0,128.8
3524002,Burlington,Halton,2021,3 Bedroom,1691.0,a,Excellent,3.1,1965.0,118.9
3524002,Burlington,Halton,2021,Studio,1237.0,b,Very good,1.7,1437.0,144.0
3524002,Burlington,Halton,2021,Total,1584.0,a,Excellent,0.7,1841.0,126.8
3524002,Burlington,Halton,2022,1 Bedroom,1533.0,a,Excellent,6.4,1672.0,136.5
3524002,Burlington,Halton,2022,2 Bedroom,1757.0,a,Excellent,7.7,1916.0,138.8
3524002,Burlington,Halton,2022,3 Bedroom,1772.0,a,Excellent,4.8,1933.0,124.6
3524002,Burlington,Halton,2022,Studio,1185.0,b,Very good,-4.2,1292.0,138.0
3524002,Burlington,Halton,2022,Total,1688.0,a,Excellent,6.6,1841.0,135.1
3524002,Burlington,Halton,2023,1 Bedroom,1613.0,a,Excellent,5.2,1689.0,143.6
3524002,Burlington,Halton,2023,2 Bedroom,1823.0,a,Excellent,3.8,1909.0,144.0
3524002,Burlington,Halton,2023,3 Bedroom,1804.0,a,Excellent,1.8,1889.0,126.9
3524002,Burlington,Halton,2023,Studio,1196.0,b,Very good,0.9,1252.0,139.2
3524002,Burlington,Halton,2023,Total,1761.0,a,Excellent,4.3,1844.0,141.0
3524002,Burlington,Halton,2024,1 Bedroom,1726.0,a,Excellent,7.0,1757.0,153.7
3524002,Burlington,Halton,2024,2 Bedroom,1993.0,a,Excellent,9.3,2029.0,157.4
3524002,Burlington,Halton,2024,3 Bedroom,2112.0,a,Excellent,17.1,2150.0,148.5
3524002,Burlington,Halton,2024,Studio,1441.0,b,Very good,20.5,1467.0,167.8
3524002,Burlington,Halton,2024,Total,1929.0,a,Excellent,9.5,1964.0,154.4
3524002,Burlington,Halton,2025,1 Bedroom,1744.0,a,Excellent,1.0,1744.0,155.3
3524002,Burlington,Halton,2025,2 Bedroom,2050.0,a,Excellent,2.9,2050.0,161.9
3524002,Burlington,Halton,2025,3 Bedroom,2196.0,a,Excellent,4.0,2196.0,154.4
3524002,Burlington,Halton,2025,Studio,1539.0,c,Good,6.8,1539.0,179.2
3524002,Burlington,Halton,2025,Total,1977.0,a,Excellent,2.5,1977.0,158.3
3524009,Milton,Halton,1990,1 Bedroom,499.0,a,Excellent,,1060.0,46.7
3524009,Milton,Halton,1990,2 Bedroom,602.0,b,Very good,,1279.0,50.8
3524009,Milton,Halton,1990,3 Bedroom,655.0,a,Excellent,,1391.0,
3524009,Milton,Halton,1990,Studio,349.0,b,Very good,,741.0,45.4
3524009,Milton,Halton,1990,Total,552.0,a,Excellent,,1173.0,48.8
3524009,Milton,Halton,1991,1 Bedroom,536.0,a,Excellent,7.4,1093.0,50.1
3524009,Milton,Halton,1991,2 Bedroom,628.0,b,Very good,4.3,1281.0,53.0
3524009,Milton,Halton,1991,3 Bedroom,674.0,a,Excellent,2.9,1374.0,
3524009,Milton,Halton,1991,Studio,376.0,b,Very good,7.7,767.0,49.0
3524009,Milton,Halton,1991,Total,584.0,a,Excellent,5.8,1191.0,51.7
3524009,Milton,Halton,1992,1 Bedroom,551.0,b,Very good,2.8,1113.0,51.5
3524009,Milton,Halton,1992,2 Bedroom,635.0,b,Very good,1.1,1283.0,53.6
3524009,Milton,Halton,1992,Studio,406.0,b,Very good,8.0,820.0,52.9
3524009,Milton,Halton,1992,Total,591.0,b,Very good,1.2,1194.0,52.3
3524009,Milton,Halton,1993,1 Bedroom,578.0,a,Excellent,4.9,1150.0,54.1
3524009,Milton,Halton,1993,2 Bedroom,676.0,b,Very good,6.5,1345.0,57.0
3524009,Milton,Halton,1993,3 Bedroom,686.0,a,Excellent,,1365.0,
3524009,Milton,Halton,1993,Studio,451.0,a,Excellent,11.1,897.0,58.7
3524009,Milton,Halton,1993,Total,625.0,a,Excellent,5.8,1243.0,55.3
3524009,Milton,Halton,1994,1 Bedroom,608.0,a,Excellent,5.2,1208.0,56.9
3524009,Milton,Halton,1994,2 Bedroom,723.0,b,Very good,7.0,1437.0,61.0
3524009,Milton,Halton,1994,3 Bedroom,783.0,b,Very good,14.1,1556.0,
3524009,Milton,Halton,1994,Studio,468.0,a,Excellent,3.8,930.0,60.9
3524009,Milton,Halton,1994,Total,666.0,b,Very good,6.6,1323.0,58.9
3524009,Milton,Halton,1995,1 Bedroom,623.0,a,Excellent,2.5,1208.0,58.3
3524009,Milton,Halton,1995,2 Bedroom,728.0,b,Very good,0.7,1412.0,61.4
3524009,Milton,Halton,1995,Studio,439.0,b,Very good,-6.2,851.0,57.2
3524009,Milton,Halton,1995,Total,674.0,a,Excellent,1.2,1307.0,59.6
3524009,Milton,Halton,1996,1 Bedroom,652.0,a,Excellent,4.7,1244.0,61.0
3524009,Milton,Halton,1996,2 Bedroom,749.0,b,Very good,2.9,1429.0,63.2
3524009,Milton,Halton,1996,Studio,450.0,a,Excellent,2.5,858.0,58.6
3524009,Milton,Halton,1996,Total,699.0,a,Excellent,3.7,1333.0,61.9
3524009,Milton,Halton,1997,1 Bedroom,646.0,a,Excellent,-0.9,1210.0,60.4
3524009,Milton,Halton,1997,2 Bedroom,740.0,b,Very good,-1.2,1386.0,62.4
3524009,Milton,Halton,1997,Studio,468.0,a,Excellent,4.0,877.0,60.9
3524009,Milton,Halton,1997,Total,691.0,b,Very good,-1.1,1295.0,61.2
3524009,Milton,Halton,1998,1 Bedroom,680.0,b,Very good,5.3,1261.0,63.6
3524009,Milton,Halton,1998,2 Bedroom,798.0,b,Very good,7.8,1480.0,67.3
3524009,Milton,Halton,1998,Studio,463.0,a,Excellent,-1.1,858.0,60.3
3524009,Milton,Halton,1998,Total,738.0,b,Very good,6.8,1368.0,65.3
3524009,Milton,Halton,1999,1 Bedroom,746.0,b,Very good,9.7,1356.0,69.8
3524009,Milton,Halton,1999,2 Bedroom,868.0,b,Very good,8.8,1578.0,73.2
3524009,Milton,Halton,1999,Studio,477.0,a,Excellent,3.0,867.0,62.1
3524009,Milton,Halton,1999,Total,805.0,b,Very good,9.1,1464.0,71.2
3524009,Milton,Halton,2000,1 Bedroom,797.0,a,Excellent,6.8,1407.0,74.6
3524009,Milton,Halton,2000,2 Bedroom,904.0,a,Excellent,4.1,1595.0,76.3
3524009,Milton,Halton,2000,Studio,531.0,a,Excellent,11.3,937.0,69.1
3524009,Milton,Halton,2000,Total,848.0,a,Excellent,5.3,1497.0,75.0
3524009,Milton,Halton,2001,1 Bedroom,723.0,b,Very good,-9.3,1237.0,67.6
3524009,Milton,Halton,2001,2 Bedroom,822.0,b,Very good,-9.1,1407.0,69.4
3524009,Milton,Halton,2001,Studio,494.0,a,Excellent,-7.0,846.0,64.3
3524009,Milton,Halton,2001,Total,772.0,b,Very good,-9.0,1321.0,68.3
3524009,Milton,Halton,2002,1 Bedroom,825.0,a,Excellent,14.1,1383.0,77.2
3524009,Milton,Halton,2002,2 Bedroom,913.0,a,Excellent,11.1,1531.0,77.0
3524009,Milton,Halton,2002,Studio,564.0,b,Very good,14.2,946.0,73.4
3524009,Milton,Halton,2002,Total,866.0,a,Excellent,12.2,1452.0,76.6
3524009,Milton,Halton,2003,1 Bedroom,825.0,a,Excellent,0.0,1342.0,77.2
3524009,Milton,Halton,2003,2 Bedroom,919.0,b,Very good,0.7,1495.0,77.6
3524009,Milton,Halton,2003,Studio,581.0,a,Excellent,3.0,945.0,75.7
3524009,Milton,Halton,2003,Total,867.0,a,Excellent,0.1,1411.0,76.7
3524009,Milton,Halton,2004,1 Bedroom,846.0,a,Excellent,2.5,1355.0,79.1
3524009,Milton,Halton,2004,2 Bedroom,953.0,a,Excellent,3.7,1526.0,80.4
3524009,Milton,Halton,2004,Studio,640.0,b,Very good,10.2,1025.0,83.3
3524009,Milton,Halton,2004,Total,899.0,a,Excellent,3.7,1440.0,79.6
3524009,Milton,Halton,2005,1 Bedroom,847.0,a,Excellent,0.1,1332.0,79.2
3524009,Milton,Halton,2005,2 Bedroom,959.0,a,Excellent,0.6,1508.0,80.9
3524009,Milton,Halton,2005,Studio,635.0,a,Excellent,-0.8,998.0,82.7
3524009,Milton,Halton,2005,Total,909.0,a,Excellent,1.1,1429.0,80.4
3524009,Milton,Halton,2006,1 Bedroom,887.0,a,Excellent,4.7,1372.0,83.0
3524009,Milton,Halton,2006,2 Bedroom,1010.0,b,Very good,5.3,1563.0,85.2
3524009,Milton,Halton,2006,Studio,659.0,a,Excellent,3.8,1020.0,85.8
3524009,Milton,Halton,2006,Total,955.0,b,Very good,5.1,1477.0,84.5
3524009,Milton,Halton,2007,1 Bedroom,901.0,a,Excellent,1.6,1368.0,84.3
3524009,Milton,Halton,2007,2 Bedroom,1012.0,a,Excellent,0.2,1536.0,85.4
3524009,Milton,Halton,2007,Studio,596.0,a,Excellent,-9.6,905.0,77.6
3524009,Milton,Halton,2007,Total,967.0,a,Excellent,1.3,1468.0,85.6
3524009,Milton,Halton,2008,1 Bedroom,901.0,a,Excellent,0.0,1335.0,84.3
3524009,Milton,Halton,2008,2 Bedroom,1003.0,a,Excellent,-0.9,1487.0,84.6
3524009,Milton,Halton,2008,Studio,652.0,b,Very good,9.4,966.0,84.9
3524009,Milton,Halton,2008,Total,956.0,a,Excellent,-1.1,1417.0,84.6
3524009,Milton,Halton,2009,1 Bedroom,940.0,a,Excellent,4.3,1387.0,87.9
3524009,Milton,Halton,2009,2 Bedroom,1096.0,a,Excellent,9.3,1617.0,92.5
3524009,Milton,Halton,2009,Total,1017.0,a,Excellent,6.4,1501.0,90.0
3524009,Milton,Halton,2010,1 Bedroom,968.0,a,Excellent,3.0,1393.0,90.6
3524009,Milton,Halton,2010,2 Bedroom,1106.0,a,Excellent,0.9,1592.0,93.3
3524009,Milton,Halton,2010,Total,1039.0,a,Excellent,2.2,1496.0,91.9
3524009,Milton,Halton,2011,1 Bedroom,977.0,a,Excellent,0.9,1365.0,91.4
3524009,Milton,Halton,2011,2 Bedroom,1108.0,a,Excellent,0.2,1548.0,93.5
3524009,Milton,Halton,2011,Total,1050.0,a,Excellent,1.1,1467.0,92.9
3524009,Milton,Halton,2012,1 Bedroom,997.0,a,Excellent,2.0,1372.0,93.3
3524009,Milton,Halton,2012,2 Bedroom,1144.0,a,Excellent,3.2,1574.0,96.5
3524009,Milton,Halton,2012,Total,1072.0,a,Excellent,2.1,1475.0,94.9
3524009,Milton,Halton,2013,1 Bedroom,1019.0,a,Excellent,2.2,1386.0,95.3
3524009,Milton,Halton,2013,2 Bedroom,1141.0,a,Excellent,-0.3,1552.0,96.3
3524009,Milton,Halton,2013,Total,1082.0,a,Excellent,0.9,1472.0,95.8
3524009,Milton,Halton,2014,1 Bedroom,1032.0,a,Excellent,1.3,1369.0,96.5
3524009,Milton,Halton,2014,2 Bedroom,1148.0,a,Excellent,0.6,1523.0,96.9
3524009,Milton,Halton,2014,Studio,752.0,b,Very good,,998.0,97.9
3524009,Milton,Halton,2014,Total,1090.0,a,Excellent,0.7,1446.0,96.5
3524009,Milton,Halton,2015,1 Bedroom,1069.0,a,Excellent,3.6,1397.0,100.0
3524009,Milton,Halton,2015,2 Bedroom,1185.0,a,Excellent,3.2,1548.0,100.0
3524009,Milton,Halton,2015,Studio,768.0,a,Excellent,2.1,1003.0,100.0
3524009,Milton,Halton,2015,Total,1130.0,a,Excellent,3.7,1476.0,100.0
3524009,Milton,Halton,2016,1 Bedroom,1103.0,a,Excellent,3.2,1412.0,103.2
3524009,Milton,Halton,2016,2 Bedroom,1254.0,a,Excellent,5.8,1606.0,105.8
3524009,Milton,Halton,2016,Total,1182.0,a,Excellent,4.6,1513.0,104.6
3524009,Milton,Halton,2017,1 Bedroom,1151.0,b,Very good,4.4,1444.0,107.7
3524009,Milton,Halton,2017,2 Bedroom,1249.0,b,Very good,-0.4,1567.0,105.4
3524009,Milton,Halton,2017,Total,1206.0,b,Very good,2.0,1513.0,106.7
3524009,Milton,Halton,2018,1 Bedroom,1181.0,b,Very good,2.6,1444.0,110.5
3524009,Milton,Halton,2018,2 Bedroom,1273.0,b,Very good,1.9,1557.0,107.4
3524009,Milton,Halton,2018,Total,1234.0,b,Very good,2.3,1509.0,109.2
3524009,Milton,Halton,2019,1 Bedroom,1210.0,b,Very good,2.5,1451.0,113.2
3524009,Milton,Halton,2019,2 Bedroom,1340.0,b,Very good,5.3,1606.0,113.1
3524009,Milton,Halton,2019,Total,1285.0,b,Very good,4.1,1541.0,113.7
3524009,Milton,Halton,2020,1 Bedroom,1273.0,b,Very good,5.2,1521.0,119.1
3524009,Milton,Halton,2020,2 Bedroom,1402.0,b,Very good,4.6,1675.0,118.3
3524009,Milton,Halton,2020,Total,1345.0,b,Very good,4.7,1607.0,119.0
3524009,Milton,Halton,2021,1 Bedroom,1283.0,a,Excellent,0.8,1491.0,120.0
3524009,Milton,Halton,2021,2 Bedroom,1440.0,a,Excellent,2.7,1673.0,121.5
3524009,Milton,Halton,2021,Total,1362.0,a,Excellent,1.3,1583.0,120.5
3524009,Milton,Halton,2022,1 Bedroom,1378.0,a,Excellent,7.4,1503.0,128.9
3524009,Milton,Halton,2022,2 Bedroom,1646.0,a,Excellent,14.3,1795.0,138.9
3524009,Milton,Halton,2022,3 Bedroom,1508.0,a,Excellent,,1645.0,
3524009,Milton,Halton,2022,Total,1512.0,a,Excellent,11.0,1649.0,133.8
3524009,Milton,Halton,2023,1 Bedroom,1451.0,b,Very good,5.3,1519.0,135.7
3524009,Milton,Halton,2023,2 Bedroom,1626.0,b,Very good,-1.2,1702.0,137.2
3524009,Milton,Halton,2023,Total,1531.0,b,Very good,1.3,1603.0,135.5
3524009,Milton,Halton,2024,1 Bedroom,1655.0,b,Very good,14.1,1685.0,154.8
3524009,Milton,Halton,2024,2 Bedroom,1762.0,b,Very good,8.4,1794.0,148.7
3524009,Milton,Halton,2024,Total,1703.0,b,Very good,11.2,1734.0,150.7
3524009,Milton,Halton,2025,1 Bedroom,1670.0,b,Very good,0.9,1670.0,156.2
3524009,Milton,Halton,2025,2 Bedroom,1801.0,b,Very good,2.2,1801.0,152.0
3524009,Milton,Halton,2025,Total,1735.0,b,Very good,1.9,1735.0,153.5
3524015,Halton Hills,Halton,1990,1 Bedroom,468.0,a,Excellent,,994.0,51.7
3524015,Halton Hills,Halton,1990,2 Bedroom,622.0,a,Excellent,,1321.0,55.5
3524015,Halton Hills,Halton,1990,3 Bedroom,822.0,a,Excellent,,1746.0,56.9
3524015,Halton Hills,Halton,1990,Studio,384.0,b,Very good,,816.0,
3524015,Halton Hills,Halton,1990,Total,581.0,a,Excellent,,1234.0,54.7
3524015,Halton Hills,Halton,1991,1 Bedroom,489.0,a,Excellent,4.5,997.0,54.0
3524015,Halton Hills,Halton,1991,2 Bedroom,641.0,a,Excellent,3.1,1307.0,57.2
3524015,Halton Hills,Halton,1991,3 Bedroom,931.0,a,Excellent,13.3,1898.0,64.5
3524015,Halton Hills,Halton,1991,Studio,383.0,b,Very good,-0.3,781.0,
3524015,Halton Hills,Halton,1991,Total,614.0,a,Excellent,5.7,1252.0,57.8
3524015,Halton Hills,Halton,1992,1 Bedroom,534.0,a,Excellent,9.2,1079.0,58.9
3524015,Halton Hills,Halton,1992,2 Bedroom,681.0,a,Excellent,6.2,1376.0,60.7
3524015,Halton Hills,Halton,1992,3 Bedroom,866.0,a,Excellent,-7.0,1750.0,60.0
3524015,Halton Hills,Halton,1992,Studio,408.0,b,Very good,6.5,825.0,
3524015,Halton Hills,Halton,1992,Total,649.0,a,Excellent,5.7,1312.0,61.1
3524015,Halton Hills,Halton,1993,1 Bedroom,529.0,a,Excellent,-0.9,1052.0,58.4
