REF_DATE,GEO,DGUID,Products and product groups,UOM,UOM_ID,SCALAR_FACTOR,SCALAR_ID,VECTOR,COORDINATE,VALUE,STATUS,SYMBOL,TERMINATED,DECIMALS
1962-10,Canada,2016A000011124,All-items,2002=100,17,units,0,v41690973,2.2,16.0,,,,1
1962-10,Canada,2016A000011124,Rented accommodation,2002=100,17,units,0,v41691051,2.80,27.1,,,,1
1962-10,Canada,2016A000011124,Rent,2002=100,17,units,0,v41691052,2.81,27.6,,,,1
1962-11,Canada,2016A000011124,All-items,2002=100,17,units,0,v41690973,2.2,16.0,,,,1
1962-11,Canada,2016A000011124,Rented accommodation,2002=100,17,units,0,v41691051,2.80,27.1,,,,1
1962-11,Canada,2016A000011124,Rent,2002=100,17,units,0,v41691052,2.81,27.6,,,,1
1962-12,Canada,2016A000011124,All-items,2002=100,17,units,0,v41690973,2.2,16.0,,,,1
1962-12,Canada,2016A000011124,Rented accommodation,2002=100,17,units,0,v41691051,2.80,27.1,,,,1
1962-12,Canada,2016A000011124,Rent,2002=100,17,units,0,v41691052,2.81,27.6,,,,1
1963-01,Canada,2016A000011124,All-items,2002=100,17,units,0,v41690973,2.2,16.0,,,,1
1963-01,Canada,2016A000011124,Rented accommodation,2002=100,17,units,0,v41691051,2.80,27.1,,,,1
1963-01,Canada,2016A000011124,Rent,2002=100,17,units,0,v41691052,2.81,27.6,,,,1
1963-02,Canada,2016A000011124,All-items,2002=100,17,units,0,v41690973,2.2,16.0,,,,1
1963-02,Canada,2016A000011124,Rented accommodation,2002=100,17,units,0,v41691051,2.80,27.1,,,,1
1963-02,Canada,2016A000011124,Rent,2002=100,17,units,0,v41691052,2.81,27.6,,,,1
1963-03,Canada,2016A000011124,All-items,2002=100,17,units,0,v41690973,2.2,16.0,,,,1
1963-03,Canada,2016A000011124,Rented accommodation,2002=100,17,units,0,v41691051,2.80,27.1,,,,1
1963-03,Canada,2016A000011124,Rent,2002=100,17,units,0,v41691052,2.81,27.6,,,,1
1963-04,Canada,2016A000011124,All-items,2002=100,17,units,0,v41690973,2.2,16.0,,,,1
1963-04,Canada,2016A000011124,Rented accommodation,2002=100,17,units,0,v41691051,2.80,27.1,,,,1
1963-04,Canada,2016A000011124,Rent,2002=100,17,units,0,v41691052,2.81,27.6,,,,1
1963-05,Canada,2016A000011124,All-items,2002=100,17,units,0,v41690973,2.2,16.0,,,,1
1963-05,Canada,2016A000011124,Rented accommodation,2002=100,17,units,0,v41691051,2.80,27.1,,,,1
1963-05,Canada,2016A000011124,Rent,2002=100,17,units,0,v41691052,2.81,27.6,,,,1
1963-06,Canada,2016A000011124,All-items,2002=100,17,units,0,v41690973,2.2,16.0,,,,1
1963-06,Canada,2016A000011124,Rented accommodation,2002=100,17,units,0,v41691051,2.80,27.1,,,,1
1963-06,Canada,2016A000011124,Rent,2002=100,17,units,0,v41691052,2.81,27.7,,,,1
1963-07,Canada,2016A000011124,All-items,2002=100,17,units,0,v41690973,2.2,16.2,,,,1
1963-07,Canada,2016A000011124,Rented accommodation,2002=100,17,units,0,v41691051,2.80,27.1,,,,1
1963-07,Canada,2016A000011124,Rent,2002=100,17,units,0,v41691052,2.81,27.7,,,,1
1963-08,Canada,2016A000011124,All-items,2002=100,17,units,0,v41690973,2.2,16.3,,,,1
1963-08,Canada,2016A000011124,Rented accommodation,2002=100,17,units,0,v41691051,2.80,27.1,,,,1
1963-08,Canada,2016A000011124,Rent,2002=100,17,units,0,v41691052,2.81,27.7,,,,1
1963-09,Canada,2016A000011124,All-items,2002=100,17,units,0,v41690973,2.2,16.2,,,,1
1963-09,Canada,2016A000011124,Rented accommodation,2002=100,17,units,0,v41691051,2.80,27.1,,,,1
1963-09,Canada,2016A000011124,Rent,2002=100,17,units,0,v41691052,2.81,27.7,,,,1
1963-10,Canada,2016A000011124,All-items,2002=100,17,units,0,v41690973,2.2,16.2,,,,1
1963-10,Canada,2016A000011124,Rented accommodation,2002=100,17,units,0,v41691051,2.80,27.1,,,,1
1963-10,Canada,2016A000011124,Rent,2002=100,17,units,0,v41691052,2.81,27.7,,,,1
1963-11,Canada,2016A000011124,All-items,2002=100,17,units,0,v41690973,2.2,16.3,,,,1
1963-11,Canada,2016A000011124,Rented accommodation,2002=100,17,units,0,v41691051,2.80,27.1,,,,1
1963-11,Canada,2016A000011124,Rent,2002=100,17,units,0,v41691052,2.81,27.7,,,,1
1963-12,Canada,2016A000011124,All-items,2002=100,17,units,0,v41690973,2.2,16.3,,,,1
1963-12,Canada,2016A000011124,Rented accommodation,2002=100,17,units,0,v41691051,2.80,27.1,,,,1
1963-12,Canada,2016A000011124,Rent,2002=100,17,units,0,v41691052,2.81,27.7,,,,1
1964-01,Canada,2016A000011124,All-items,2002=100,17,units,0,v41690973,2.2,16.3,,,,1
1964-01,Canada,2016A000011124,Rented accommodation,2002=100,17,units,0,v41691051,2.80,27.1,,,,1
1964-01,Canada,2016A000011124,Rent,2002=100,17,units,0,v41691052,2.81,27.7,,,,1
1964-02,Canada,2016A000011124,All-items,2002=100,17,units,0,v41690973,2.2,16.3,,,,1
1964-02,Canada,2016A000011124,Rented accommodation,2002=100,17,units,0,v41691051,2.80,27.1,,,,1
1964-02,Canada,2016A000011124,Rent,2002=100,17,units,0,v41691052,2.81,27.7,,,,1
1964-03,Canada,2016A000011124,All-items,2002=100,17,units,0,v41690973,2.2,16.3,,,,1
1964-03,Canada,2016A000011124,Rented accommodation,2002=100,17,units,0,v41691051,2.80,27.1,,,,1
1964-03,Canada,2016A000011124,Rent,2002=100,17,units,0,v41691052,2.81,27.7,,,,1
1964-04,Canada,2016A000011124,All-items,2002=100,17,units,0,v41690973,2.2,16.4,,,,1
1964-04,Canada,2016A000011124,Rented accommodation,2002=100,17,units,0,v41691051,2.80,27.1,,,,1
1964-04,Canada,2016A000011124,Rent,2002=100,17,units,0,v41691052,2.81,27.7,,,,1
1964-05,Canada,2016A000011124,All-items,2002=100,17,units,0,v41690973,2.2,16.4,,,,1
1964-05,Canada,2016A000011124,Rented accommodation,2002=100,17,units,0,v41691051,2.80,27.1,,,,1
1964-05,Canada,2016A000011124,Rent,2002=100,17,units,0,v41691052,2.81,27.7,,,,1
1964-06,Canada,2016A000011124,All-items,2002=100,17,units,0,v41690973,2.2,16.4,,,,1
1964-06,Canada,2016A000011124,Rented accommodation,2002=100,17,units,0,v41691051,2.80,27.3,,,,1
1964-06,Canada,2016A000011124,Rent,2002=100,17,units,0,v41691052,2.81,27.8,,,,1
1964-07,Canada,2016A000011124,All-items,2002=100,17,units,0,v41690973,2.2,16.5,,,,1
1964-07,Canada,2016A000011124,Rented accommodation,2002=100,17,units,0,v41691051,2.80,27.3,,,,1
1964-07,Canada,2016A000011124,Rent,2002=100,17,units,0,v41691052,2.81,27.8,,,,1
1964-08,Canada,2016A000011124,All-items,2002=100,17,units,0,v41690973,2.2,16.5,,,,1
1964-08,Canada,2016A000011124,Rented accommodation,2002=100,17,units,0,v41691051,2.80,27.3,,,,1
1964-08,Canada,2016A000011124,Rent,2002=100,17,units,0,v41691052,2.81,27.8,,,,1
1964-09,Canada,2016A000011124,All-items,2002=100,17,units,0,v41690973,2.2,16.5,,,,1
1964-09,Canada,2016A000011124,Rented accommodation,2002=100,17,units,0,v41691051,2.80,27.4,,,,1
1964-09,Canada,2016A000011124,Rent,2002=100,17,units,0,v41691052,2.81,27.9,,,,1
1964-10,Canada,2016A000011124,All-items,2002=100,17,units,0,v41690973,2.2,16.5,,,,1
1964-10,Canada,2016A000011124,Rented accommodation,2002=100,17,units,0,v41691051,2.80,27.4,,,,1
1964-10,Canada,2016A000011124,Rent,2002=100,17,units,0,v41691052,2.81,27.9,,,,1
1964-11,Canada,2016A000011124,All-items,2002=100,17,units,0,v41690973,2.2,16.5,,,,1
1964-11,Canada,2016A000011124,Rented accommodation,2002=100,17,units,0,v41691051,2.80,27.4,,,,1
1964-11,Canada,2016A000011124,Rent,2002=100,17,units,0,v41691052,2.81,27.9,,,,1
1964-12,Canada,2016A000011124,All-items,2002=100,17,units,0,v41690973,2.2,16.6,,,,1
1964-12,Canada,2016A000011124,Rented accommodation,2002=100,17,units,0,v41691051,2.80,27.4,,,,1
1964-12,Canada,2016A000011124,Rent,2002=100,17,units,0,v41691052,2.81,27.9,,,,1
1965-01,Canada,2016A000011124,All-items,2002=100,17,units,0,v41690973,2.2,16.6,,,,1
1965-01,Canada,2016A000011124,Rented accommodation,2002=100,17,units,0,v41691051,2.80,27.4,,,,1
1965-01,Canada,2016A000011124,Rent,2002=100,17,units,0,v41691052,2.81,27.9,,,,1
1965-02,Canada,2016A000011124,All-items,2002=100,17,units,0,v41690973,2.2,16.6,,,,1
1965-02,Canada,2016A000011124,Rented accommodation,2002=100,17,units,0,v41691051,2.80,27.4,,,,1
1965-02,Canada,2016A000011124,Rent,2002=100,17,units,0,v41691052,2.81,27.9,,,,1
1965-03,Canada,2016A000011124,All-items,2002=100,17,units,0,v41690973,2.2,16.6,,,,1
1965-03,Canada,2016A000011124,Rented accommodation,2002=100,17,units,0,v41691051,2.80,27.4,,,,1
1965-03,Canada,2016A000011124,Rent,2002=100,17,units,0,v41691052,2.81,27.9,,,,1
1965-04,Canada,2016A000011124,All-items,2002=100,17,units,0,v41690973,2.2,16.7,,,,1
1965-04,Canada,2016A000011124,Rented accommodation,2002=100,17,units,0,v41691051,2.80,27.4,,,,1
1965-04,Canada,2016A000011124,Rent,2002=100,17,units,0,v41691052,2.81,27.9,,,,1
1965-05,Canada,2016A000011124,All-items,2002=100,17,units,0,v41690973,2.2,16.7,,,,1
1965-05,Canada,2016A000011124,Rented accommodation,2002=100,17,units,0,v41691051,2.80,27.4,,,,1
1965-05,Canada,2016A000011124,Rent,2002=100,17,units,0,v41691052,2.81,27.9,,,,1
1965-06,Canada,2016A000011124,All-items,2002=100,17,units,0,v41690973,2.2,16.9,,,,1
1965-06,Canada,2016A000011124,Rented accommodation,2002=100,17,units,0,v41691051,2.80,27.4,,,,1
1965-06,Canada,2016A000011124,Rent,2002=100,17,units,0,v41691052,2.81,27.9,,,,1
1965-07,Canada,2016A000011124,All-items,2002=100,17,units,0,v41690973,2.2,16.9,,,,1
1965-07,Canada,2016A000011124,Rented accommodation,2002=100,17,units,0,v41691051,2.80,27.4,,,,1
1965-07,Canada,2016A000011124,Rent,2002=100,17,units,0,v41691052,2.81,27.9,,,,1
1965-08,Canada,2016A000011124,All-items,2002=100,17,units,0,v41690973,2.2,16.9,,,,1
1965-08,Canada,2016A000011124,Rented accommodation,2002=100,17,units,0,v41691051,2.80,27.4,,,,1
1965-08,Canada,2016A000011124,Rent,2002=100,17,units,0,v41691052,2.81,27.9,,,,1
1965-09,Canada,2016A000011124,All-items,2002=100,17,units,0,v41690973,2.2,16.9,,,,1
1965-09,Canada,2016A000011124,Rented accommodation,2002=100,17,units,0,v41691051,2.80,27.4,,,,1
1965-09,Canada,2016A000011124,Rent,2002=100,17,units,0,v41691052,2.81,27.9,,,,1
1965-10,Canada,2016A000011124,All-items,2002=100,17,units,0,v41690973,2.2,16.9,,,,1
1965-10,Canada,2016A000011124,Rented accommodation,2002=100,17,units,0,v41691051,2.80,27.4,,,,1
1965-10,Canada,2016A000011124,Rent,2002=100,17,units,0,v41691052,2.81,28.1,,,,1
1965-11,Canada,2016A000011124,All-items,2002=100,17,units,0,v41690973,2.2,17.0,,,,1
1965-11,Canada,2016A000011124,Rented accommodation,2002=100,17,units,0,v41691051,2.80,27.4,,,,1
1965-11,Canada,2016A000011124,Rent,2002=100,17,units,0,v41691052,2.81,28.1,,,,1
1965-12,Canada,2016A000011124,All-items,2002=100,17,units,0,v41690973,2.2,17.1,,,,1
1965-12,Canada,2016A000011124,Rented accommodation,2002=100,17,units,0,v41691051,2.80,27.5,,,,1
1965-12,Canada,2016A000011124,Rent,2002=100,17,units,0,v41691052,2.81,28.1,,,,1
1966-01,Canada,2016A000011124,All-items,2002=100,17,units,0,v41690973,2.2,17.1,,,,1
1966-01,Canada,2016A000011124,Rented accommodation,2002=100,17,units,0,v41691051,2.80,27.6,,,,1
1966-01,Canada,2016A000011124,Rent,2002=100,17,units,0,v41691052,2.81,28.2,,,,1
1966-02,Canada,2016A000011124,All-items,2002=100,17,units,0,v41690973,2.2,17.2,,,,1
1966-02,Canada,2016A000011124,Rented accommodation,2002=100,17,units,0,v41691051,2.80,27.6,,,,1
1966-02,Canada,2016A000011124,Rent,2002=100,17,units,0,v41691052,2.81,28.2,,,,1
1966-03,Canada,2016A000011124,All-items,2002=100,17,units,0,v41690973,2.2,17.3,,,,1
1966-03,Canada,2016A000011124,Rented accommodation,2002=100,17,units,0,v41691051,2.80,27.6,,,,1
1966-03,Canada,2016A000011124,Rent,2002=100,17,units,0,v41691052,2.81,28.2,,,,1
1966-04,Canada,2016A000011124,All-items,2002=100,17,units,0,v41690973,2.2,17.4,,,,1
1966-04,Canada,2016A000011124,Rented accommodation,2002=100,17,units,0,v41691051,2.80,27.7,,,,1
1966-04,Canada,2016A000011124,Rent,2002=100,17,units,0,v41691052,2.81,28.2,,,,1
1966-05,Canada,2016A000011124,All-items,2002=100,17,units,0,v41690973,2.2,17.4,,,,1
1966-05,Canada,2016A000011124,Rented accommodation,2002=100,17,units,0,v41691051,2.80,27.8,,,,1
1966-05,Canada,2016A000011124,Rent,2002=100,17,units,0,v41691052,2.81,28.3,,,,1
1966-06,Canada,2016A000011124,All-items,2002=100,17,units,0,v41690973,2.2,17.5,,,,1
1966-06,Canada,2016A000011124,Rented accommodation,2002=100,17,units,0,v41691051,2.80,27.9,,,,1
1966-06,Canada,2016A000011124,Rent,2002=100,17,units,0,v41691052,2.81,28.3,,,,1
1966-07,Canada,2016A000011124,All-items,2002=100,17,units,0,v41690973,2.2,17.5,,,,1
1966-07,Canada,2016A000011124,Rented accommodation,2002=100,17,units,0,v41691051,2.80,27.9,,,,1
1966-07,Canada,2016A000011124,Rent,2002=100,17,units,0,v41691052,2.81,28.4,,,,1
1966-08,Canada,2016A000011124,All-items,2002=100,17,units,0,v41690973,2.2,17.6,,,,1
1966-08,Canada,2016A000011124,Rented accommodation,2002=100,17,units,0,v41691051,2.80,28.0,,,,1
1966-08,Canada,2016A000011124,Rent,2002=100,17,units,0,v41691052,2.81,28.5,,,,1
1966-09,Canada,2016A000011124,All-items,2002=100,17,units,0,v41690973,2.2,17.6,,,,1
1966-09,Canada,2016A000011124,Rented accommodation,2002=100,17,units,0,v41691051,2.80,28.1,,,,1
1966-09,Canada,2016A000011124,Rent,2002=100,17,units,0,v41691052,2.81,28.5,,,,1
1966-10,Canada,2016A000011124,All-items,2002=100,17,units,0,v41690973,2.2,17.6,,,,1
1966-10,Canada,2016A000011124,Rented accommodation,2002=100,17,units,0,v41691051,2.80,28.1,,,,1
1966-10,Canada,2016A000011124,Rent,2002=100,17,units,0,v41691052,2.81,28.6,,,,1
1966-11,Canada,2016A000011124,All-items,2002=100,17,units,0,v41690973,2.2,17.6,,,,1
1966-11,Canada,2016A000011124,Rented accommodation,2002=100,17,units,0,v41691051,2.80,28.1,,,,1
1966-11,Canada,2016A000011124,Rent,2002=100,17,units,0,v41691052,2.81,28.7,,,,1
1966-12,Canada,2016A000011124,All-items,2002=100,17,units,0,v41690973,2.2,17.7,,,,1
1966-12,Canada,2016A000011124,Rented accommodation,2002=100,17,units,0,v41691051,2.80,28.2,,,,1
1966-12,Canada,2016A000011124,Rent,2002=100,17,units,0,v41691052,2.81,28.8,,,,1
1967-01,Canada,2016A000011124,All-items,2002=100,17,units,0,v41690973,2.2,17.7,,,,1
1967-01,Canada,2016A000011124,Rented accommodation,2002=100,17,units,0,v41691051,2.80,28.3,,,,1
1967-01,Canada,2016A000011124,Rent,2002=100,17,units,0,v41691052,2.81,28.9,,,,1
1967-02,Canada,2016A000011124,All-items,2002=100,17,units,0,v41690973,2.2,17.7,,,,1
1967-02,Canada,2016A000011124,Rented accommodation,2002=100,17,units,0,v41691051,2.80,28.3,,,,1
1967-02,Canada,2016A000011124,Rent,2002=100,17,units,0,v41691052,2.81,28.9,,,,1
1967-03,Canada,2016A000011124,All-items,2002=100,17,units,0,v41690973,2.2,17.8,,,,1
1967-03,Canada,2016A000011124,Rented accommodation,2002=100,17,units,0,v41691051,2.80,28.4,,,,1
1967-03,Canada,2016A000011124,Rent,2002=100,17,units,0,v41691052,2.81,29.0,,,,1
1967-04,Canada,2016A000011124,All-items,2002=100,17,units,0,v41690973,2.2,17.9,,,,1
1967-04,Canada,2016A000011124,Rented accommodation,2002=100,17,units,0,v41691051,2.80,28.5,,,,1
1967-04,Canada,2016A000011124,Rent,2002=100,17,units,0,v41691052,2.81,29.0,,,,1
1967-05,Canada,2016A000011124,All-items,2002=100,17,units,0,v41690973,2.2,18.0,,,,1
1967-05,Canada,2016A000011124,Rented accommodation,2002=100,17,units,0,v41691051,2.80,28.5,,,,1
1967-05,Canada,2016A000011124,Rent,2002=100,17,units,0,v41691052,2.81,29.0,,,,1
1967-06,Canada,2016A000011124,All-items,2002=100,17,units,0,v41690973,2.2,18.1,,,,1
1967-06,Canada,2016A000011124,Rented accommodation,2002=100,17,units,0,v41691051,2.80,28.8,,,,1
1967-06,Canada,2016A000011124,Rent,2002=100,17,units,0,v41691052,2.81,29.3,,,,1
1967-07,Canada,2016A000011124,All-items,2002=100,17,units,0,v41690973,2.2,18.2,,,,1
1967-07,Canada,2016A000011124,Rented accommodation,2002=100,17,units,0,v41691051,2.80,28.9,,,,1
1967-07,Canada,2016A000011124,Rent,2002=100,17,units,0,v41691052,2.81,29.5,,,,1
1967-08,Canada,2016A000011124,All-items,2002=100,17,units,0,v41690973,2.2,18.3,,,,1
1967-08,Canada,2016A000011124,Rented accommodation,2002=100,17,units,0,v41691051,2.80,29.0,,,,1
1967-08,Canada,2016A000011124,Rent,2002=100,17,units,0,v41691052,2.81,29.6,,,,1
1967-09,Canada,2016A000011124,All-items,2002=100,17,units,0,v41690973,2.2,18.3,,,,1
1967-09,Canada,2016A000011124,Rented accommodation,2002=100,17,units,0,v41691051,2.80,29.2,,,,1
1967-09,Canada,2016A000011124,Rent,2002=100,17,units,0,v41691052,2.81,29.6,,,,1
1967-10,Canada,2016A000011124,All-items,2002=100,17,units,0,v41690973,2.2,18.3,,,,1
1967-10,Canada,2016A000011124,Rented accommodation,2002=100,17,units,0,v41691051,2.80,29.2,,,,1
1967-10,Canada,2016A000011124,Rent,2002=100,17,units,0,v41691052,2.81,29.7,,,,1
1967-11,Canada,2016A000011124,All-items,2002=100,17,units,0,v41690973,2.2,18.3,,,,1
1967-11,Canada,2016A000011124,Rented accommodation,2002=100,17,units,0,v41691051,2.80,29.3,,,,1
1967-11,Canada,2016A000011124,Rent,2002=100,17,units,0,v41691052,2.81,29.9,,,,1
1967-12,Canada,2016A000011124,All-items,2002=100,17,units,0,v41690973,2.2,18.4,,,,1
1967-12,Canada,2016A000011124,Rented accommodation,2002=100,17,units,0,v41691051,2.80,29.4,,,,1
1967-12,Canada,2016A000011124,Rent,2002=100,17,units,0,v41691052,2.81,30.0,,,,1
1968-01,Canada,2016A000011124,All-items,2002=100,17,units,0,v41690973,2.2,18.5,,,,1
1968-01,Canada,2016A000011124,Rented accommodation,2002=100,17,units,0,v41691051,2.80,29.5,,,,1
1968-01,Canada,2016A000011124,Rent,2002=100,17,units,0,v41691052,2.81,30.0,,,,1
1968-02,Canada,2016A000011124,All-items,2002=100,17,units,0,v41690973,2.2,18.5,,,,1
1968-02,Canada,2016A000011124,Rented accommodation,2002=100,17,units,0,v41691051,2.80,29.5,,,,1
1968-02,Canada,2016A000011124,Rent,2002=100,17,units,0,v41691052,2.81,30.1,,,,1
1968-03,Canada,2016A000011124,All-items,2002=100,17,units,0,v41690973,2.2,18.6,,,,1
1968-03,Canada,2016A000011124,Rented accommodation,2002=100,17,units,0,v41691051,2.80,29.6,,,,1
1968-03,Canada,2016A000011124,Rent,2002=100,17,units,0,v41691052,2.81,30.2,,,,1
1968-04,Canada,2016A000011124,All-items,2002=100,17,units,0,v41690973,2.2,18.6,,,,1
1968-04,Canada,2016A000011124,Rented accommodation,2002=100,17,units,0,v41691051,2.80,29.7,,,,1
1968-04,Canada,2016A000011124,Rent,2002=100,17,units,0,v41691052,2.81,30.3,,,,1
1968-05,Canada,2016A000011124,All-items,2002=100,17,units,0,v41690973,2.2,18.6,,,,1
1968-05,Canada,2016A000011124,Rented accommodation,2002=100,17,units,0,v41691051,2.80,29.8,,,,1
1968-05,Canada,2016A000011124,Rent,2002=100,17,units,0,v41691052,2.81,30.3,,,,1
1968-06,Canada,2016A000011124,All-items,2002=100,17,units,0,v41690973,2.2,18.7,,,,1
1968-06,Canada,2016A000011124,Rented accommodation,2002=100,17,units,0,v41691051,2.80,30.1,,,,1
1968-06,Canada,2016A000011124,Rent,2002=100,17,units,0,v41691052,2.81,30.6,,,,1
1968-07,Canada,2016A000011124,All-items,2002=100,17,units,0,v41690973,2.2,18.9,,,,1
1968-07,Canada,2016A000011124,Rented accommodation,2002=100,17,units,0,v41691051,2.80,30.2,,,,1
1968-07,Canada,2016A000011124,Rent,2002=100,17,units,0,v41691052,2.81,30.7,,,,1
1968-08,Canada,2016A000011124,All-items,2002=100,17,units,0,v41690973,2.2,19.0,,,,1
1968-08,Canada,2016A000011124,Rented accommodation,2002=100,17,units,0,v41691051,2.80,30.3,,,,1
1968-08,Canada,2016A000011124,Rent,2002=100,17,units,0,v41691052,2.81,30.8,,,,1
1968-09,Canada,2016A000011124,All-items,2002=100,17,units,0,v41690973,2.2,19.0,,,,1
1968-09,Canada,2016A000011124,Rented accommodation,2002=100,17,units,0,v41691051,2.80,30.4,,,,1
1968-09,Canada,2016A000011124,Rent,2002=100,17,units,0,v41691052,2.81,30.9,,,,1
1968-10,Canada,2016A000011124,All-items,2002=100,17,units,0,v41690973,2.2,19.0,,,,1
1968-10,Canada,2016A000011124,Rented accommodation,2002=100,17,units,0,v41691051,2.80,30.6,,,,1
1968-10,Canada,2016A000011124,Rent,2002=100,17,units,0,v41691052,2.81,31.0,,,,1
1968-11,Canada,2016A000011124,All-items,2002=100,17,units,0,v41690973,2.2,19.2,,,,1
1968-11,Canada,2016A000011124,Rented accommodation,2002=100,17,units,0,v41691051,2.80,30.6,,,,1
1968-11,Canada,2016A000011124,Rent,2002=100,17,units,0,v41691052,2.81,31.1,,,,1
1968-12,Canada,2016A000011124,All-items,2002=100,17,units,0,v41690973,2.2,19.2,,,,1
1968-12,Canada,2016A000011124,Rented accommodation,2002=100,17,units,0,v41691051,2.80,30.6,,,,1
1968-12,Canada,2016A000011124,Rent,2002=100,17,units,0,v41691052,2.81,31.2,,,,1
1969-01,Canada,2016A000011124,All-items,2002=100,17,units,0,v41690973,2.2,19.2,,,,1
1969-01,Canada,2016A000011124,Rented accommodation,2002=100,17,units,0,v41691051,2.80,30.8,,,,1
1969-01,Canada,2016A000011124,Rent,2002=100,17,units,0,v41691052,2.81,31.3,,,,1
1969-02,Canada,2016A000011124,All-items,2002=100,17,units,0,v41690973,2.2,19.2,,,,1
1969-02,Canada,2016A000011124,Rented accommodation,2002=100,17,units,0,v41691051,2.80,30.8,,,,1
1969-02,Canada,2016A000011124,Rent,2002=100,17,units,0,v41691052,2.81,31.3,,,,1
1969-03,Canada,2016A000011124,All-items,2002=100,17,units,0,v41690973,2.2,19.3,,,,1
1969-03,Canada,2016A000011124,Rented accommodation,2002=100,17,units,0,v41691051,2.80,30.9,,,,1
1969-03,Canada,2016A000011124,Rent,2002=100,17,units,0,v41691052,2.81,31.4,,,,1
1969-04,Canada,2016A000011124,All-items,2002=100,17,units,0,v41690973,2.2,19.6,,,,1
1969-04,Canada,2016A000011124,Rented accommodation,2002=100,17,units,0,v41691051,2.80,30.9,,,,1
1969-04,Canada,2016A000011124,Rent,2002=100,17,units,0,v41691052,2.81,31.4,,,,1
1969-05,Canada,2016A000011124,All-items,2002=100,17,units,0,v41690973,2.2,19.6,,,,1
