REF_DATE,GEO,DGUID,Rental unit type,Estimates,UOM,UOM_ID,SCALAR_FACTOR,SCALAR_ID,VECTOR,COORDINATE,VALUE,STATUS,SYMBOL,TERMINATED,DECIMALS
2026-04,"Hamilton, Census metropolitan area (CMA)",2021S0503537,Apartment - 1 bedroom,Average asking rent,Dollars,81,units,0,v1675425052,18.2.1,1720,,,,0
2026-04,"Hamilton, Census metropolitan area (CMA)",2021S0503537,Apartment - 2 bedrooms,Average asking rent,Dollars,81,units,0,v1675425053,18.3.1,2150,,,,0
2026-04,"Hamilton, Census metropolitan area (CMA)",2021S0503537,Apartment - 3 or more bedrooms,Average asking rent,Dollars,81,units,0,v1675425054,18.4.1,2540,,,,0
2026-04,"Hamilton, Census metropolitan area (CMA)",2021S0503537,Room,Average asking rent,Dollars,81,units,0,v1675425055,18.5.1,770,,,,0
2026-04,"Oshawa, Census metropolitan area (CMA)",2021S0503532,House - 2 bedrooms,Average asking rent,Dollars,81,units,0,v1810299257,22.6.1,2210,,,,0
2026-04,"Oshawa, Census metropolitan area (CMA)",2021S0503532,House - 3 or more bedrooms,Average asking rent,Dollars,81,units,0,v1810299258,22.7.1,2970,,,,0
2026-04,"Oshawa, Census metropolitan area (CMA)",2021S0503532,Apartment - No bedroom,Average asking rent,Dollars,81,units,0,v1675425041,22.1.1,1440,,,,0
2026-04,"Oshawa, Census metropolitan area (CMA)",2021S0503532,Apartment - 1 bedroom,Average asking rent,Dollars,81,units,0,v1675425042,22.2.1,1720,,,,0
2026-04,"Oshawa, Census metropolitan area (CMA)",2021S0503532,Apartment - 2 bedrooms,Average asking rent,Dollars,81,units,0,v1675425043,22.3.1,2000,,,,0
2026-04,"Oshawa, Census metropolitan area (CMA)",2021S0503532,Apartment - 3 or more bedrooms,Average asking rent,Dollars,81,units,0,v1675425044,22.4.1,2400,,,,0
2026-04,"Oshawa, Census metropolitan area (CMA)",2021S0503532,Room,Average asking rent,Dollars,81,units,0,v1675425045,22.5.1,720,,,,0
2026-04,"Toronto, Census metropolitan area (CMA)",2021S0503535,House - 2 bedrooms,Average asking rent,Dollars,81,units,0,v1810299259,27.6.1,2710,,,,0
2026-04,"Toronto, Census metropolitan area (CMA)",2021S0503535,House - 3 or more bedrooms,Average asking rent,Dollars,81,units,0,v1810299260,27.7.1,3630,,,,0
2026-04,"Toronto, Census metropolitan area (CMA)",2021S0503535,Apartment - No bedroom,Average asking rent,Dollars,81,units,0,v1675425046,27.1.1,1750,,,,0
2026-04,"Toronto, Census metropolitan area (CMA)",2021S0503535,Apartment - 1 bedroom,Average asking rent,Dollars,81,units,0,v1675425047,27.2.1,2090,,,,0
2026-04,"Toronto, Census metropolitan area (CMA)",2021S0503535,Apartment - 1 bedroom,Average paid rent,Dollars,81,units,0,v1938684513,27.2.2,1840,,,,0
2026-04,"Toronto, Census metropolitan area (CMA)",2021S0503535,Apartment - 2 bedrooms,Average asking rent,Dollars,81,units,0,v1675425048,27.3.1,2650,,,,0
2026-04,"Toronto, Census metropolitan area (CMA)",2021S0503535,Apartment - 2 bedrooms,Average paid rent,Dollars,81,units,0,v1938684514,27.3.2,2160,,,,0
2026-04,"Toronto, Census metropolitan area (CMA)",2021S0503535,Apartment - 3 or more bedrooms,Average asking rent,Dollars,81,units,0,v1675425049,27.4.1,3270,,,,0
2026-04,"Toronto, Census metropolitan area (CMA)",2021S0503535,Room,Average asking rent,Dollars,81,units,0,v1675425050,27.5.1,840,,,,0
