REF_DATE,GEO,DGUID,Household size (7),Household type including census family structure  (11),Coordinate,Household income statistics (6):Number of households (2021)[1],Symbol,Household income statistics (6):Number of households (2016)[2],Symbol,Household income statistics (6):Median household total income (2020) (2020 constant dollars)[3],Symbol,Household income statistics (6):Median household total income (2015) (2020 constant dollars)[4],Symbol,Household income statistics (6):Median household after-tax income (2020) (2020 constant dollars)[5],Symbol,Household income statistics (6):Median household after-tax income (2015) (2020 constant dollars)[6],Symbol
2021,Pickering,2021A00053518001,Total - Households by household size,Total – Household type including census family structure,2365.1.1,33425,,30920,,118000,,108000,,102000,,93000,
2021,Pickering,2021A00053518001,Total - Households by household size,Census-family households,2365.1.2,26895,,25090,,134000,,122000,,114000,,104000,
2021,Pickering,2021A00053518001,Total - Households by household size,Households consisting of only one census family without additional persons,2365.1.3,22550,,21410,,128000,,119000,,109000,,101000,
2021,Pickering,2021A00053518001,Total - Households by household size,"One couple, with or without children in their census family",2365.1.4,18995,,18090,,137000,,128000,,116000,,108000,
2021,Pickering,2021A00053518001,Total - Households by household size,Without children,2365.1.5,7145,,6605,,110000,,104000,,94000,,88000,
2021,Pickering,2021A00053518001,Total - Households by household size,With children,2365.1.6,11850,,11480,,154000,,143000,,130000,,120000,
2021,Pickering,2021A00053518001,Total - Households by household size,One one-parent census family,2365.1.7,3555,,3320,,88000,,76000,,77500,,67500,
2021,Pickering,2021A00053518001,Total - Households by household size,With a parent that is a man+,2365.1.8,645,,615,,98000,,86000,,84000,,73000,
2021,Pickering,2021A00053518001,Total - Households by household size,With a parent that is a woman+,2365.1.9,2905,,2705,,85000,,74500,,76500,,66500,
2021,Pickering,2021A00053518001,Total - Households by household size,Other census family households,2365.1.10,4350,,3680,,166000,,141000,,146000,,123000,
2021,Pickering,2021A00053518001,Total - Households by household size,Non-census family households,2365.1.11,6525,,5830,,58400,,55600,,50400,,47600,
2021,Pickering,2021A00053518001,1 person,Total – Household type including census family structure,2365.2.1,5740,,5150,,54000,,52000,,46800,,44800,
2021,Pickering,2021A00053518001,1 person,Census-family households,2365.2.2,0,,0,,0,...,0,...,0,...,0,...
2021,Pickering,2021A00053518001,1 person,Households consisting of only one census family without additional persons,2365.2.3,0,,0,,0,...,0,...,0,...,0,...
2021,Pickering,2021A00053518001,1 person,"One couple, with or without children in their census family",2365.2.4,0,,0,,0,...,0,...,0,...,0,...
2021,Pickering,2021A00053518001,1 person,Without children,2365.2.5,0,,0,,0,...,0,...,0,...,0,...
2021,Pickering,2021A00053518001,1 person,With children,2365.2.6,0,,0,,0,...,0,...,0,...,0,...
2021,Pickering,2021A00053518001,1 person,One one-parent census family,2365.2.7,0,,0,,0,...,0,...,0,...,0,...
2021,Pickering,2021A00053518001,1 person,With a parent that is a man+,2365.2.8,0,,0,,0,...,0,...,0,...,0,...
2021,Pickering,2021A00053518001,1 person,With a parent that is a woman+,2365.2.9,0,,0,,0,...,0,...,0,...,0,...
2021,Pickering,2021A00053518001,1 person,Other census family households,2365.2.10,0,,0,,0,...,0,...,0,...,0,...
2021,Pickering,2021A00053518001,1 person,Non-census family households,2365.2.11,5740,,5150,,54000,,52000,,46800,,44800,
2021,Pickering,2021A00053518001,2 or more persons,Total – Household type including census family structure,2365.3.1,27680,,25765,,133000,,121000,,114000,,103000,
2021,Pickering,2021A00053518001,2 or more persons,Census-family households,2365.3.2,26895,,25090,,134000,,122000,,114000,,104000,
2021,Pickering,2021A00053518001,2 or more persons,Households consisting of only one census family without additional persons,2365.3.3,22550,,21410,,128000,,119000,,109000,,101000,
2021,Pickering,2021A00053518001,2 or more persons,"One couple, with or without children in their census family",2365.3.4,18995,,18090,,137000,,128000,,116000,,108000,
2021,Pickering,2021A00053518001,2 or more persons,Without children,2365.3.5,7145,,6605,,110000,,104000,,94000,,88000,
2021,Pickering,2021A00053518001,2 or more persons,With children,2365.3.6,11850,,11480,,154000,,143000,,130000,,120000,
2021,Pickering,2021A00053518001,2 or more persons,One one-parent census family,2365.3.7,3555,,3320,,88000,,76000,,77500,,67500,
2021,Pickering,2021A00053518001,2 or more persons,With a parent that is a man+,2365.3.8,645,,615,,98000,,86000,,84000,,73000,
2021,Pickering,2021A00053518001,2 or more persons,With a parent that is a woman+,2365.3.9,2905,,2705,,85000,,74500,,76500,,66500,
2021,Pickering,2021A00053518001,2 or more persons,Other census family households,2365.3.10,4350,,3680,,166000,,141000,,146000,,123000,
2021,Pickering,2021A00053518001,2 or more persons,Non-census family households,2365.3.11,785,,680,,100000,,87000,,87000,,76500,
2021,Pickering,2021A00053518001,2 persons,Total – Household type including census family structure,2365.4.1,9715,,8970,,102000,,96000,,88000,,82000,
2021,Pickering,2021A00053518001,2 persons,Census-family households,2365.4.2,9100,,8425,,103000,,97000,,88000,,83000,
2021,Pickering,2021A00053518001,2 persons,Households consisting of only one census family without additional persons,2365.4.3,9100,,8425,,103000,,97000,,88000,,83000,
2021,Pickering,2021A00053518001,2 persons,"One couple, with or without children in their census family",2365.4.4,7145,,6605,,110000,,104000,,94000,,88000,
2021,Pickering,2021A00053518001,2 persons,Without children,2365.4.5,7145,,6605,,110000,,104000,,94000,,88000,
2021,Pickering,2021A00053518001,2 persons,With children,2365.4.6,0,,0,,0,...,0,...,0,...,0,...
2021,Pickering,2021A00053518001,2 persons,One one-parent census family,2365.4.7,1960,,1815,,81000,,75000,,71500,,65000,
2021,Pickering,2021A00053518001,2 persons,With a parent that is a man+,2365.4.8,405,,375,,93000,,82000,,79500,,70000,
2021,Pickering,2021A00053518001,2 persons,With a parent that is a woman+,2365.4.9,1555,,1435,,78500,,73000,,69500,,64000,
2021,Pickering,2021A00053518001,2 persons,Other census family households,2365.4.10,0,,0,,0,...,0,...,0,...,0,...
2021,Pickering,2021A00053518001,2 persons,Non-census family households,2365.4.11,610,,545,,94000,,85000,,82000,,73000,
2021,Pickering,2021A00053518001,3 persons,Total – Household type including census family structure,2365.5.1,6445,,6085,,134000,,123000,,114000,,105000,
2021,Pickering,2021A00053518001,3 persons,Census-family households,2365.5.2,6310,,5985,,134000,,123000,,114000,,105000,
2021,Pickering,2021A00053518001,3 persons,Households consisting of only one census family without additional persons,2365.5.3,5550,,5290,,135000,,124000,,114000,,106000,
2021,Pickering,2021A00053518001,3 persons,"One couple, with or without children in their census family",2365.5.4,4410,,4185,,145000,,136000,,122000,,115000,
2021,Pickering,2021A00053518001,3 persons,Without children,2365.5.5,0,,0,,0,...,0,...,0,...,0,...
2021,Pickering,2021A00053518001,3 persons,With children,2365.5.6,4410,,4185,,145000,,136000,,122000,,115000,
2021,Pickering,2021A00053518001,3 persons,One one-parent census family,2365.5.7,1140,,1105,,97000,,79000,,86000,,70000,
2021,Pickering,2021A00053518001,3 persons,With a parent that is a man+,2365.5.8,190,,185,,104000,,95000,,93000,,80000,
2021,Pickering,2021A00053518001,3 persons,With a parent that is a woman+,2365.5.9,950,,925,,94000,,77000,,84000,,69000,
2021,Pickering,2021A00053518001,3 persons,Other census family households,2365.5.10,765,,695,,127000,,117000,,112000,,102000,
2021,Pickering,2021A00053518001,3 persons,Non-census family households,2365.5.11,130,,100,,122000,,101000,,108000,,91000,
2021,Pickering,2021A00053518001,4 persons,Total – Household type including census family structure,2365.6.1,6805,,6520,,157000,,145000,,134000,,122000,
2021,Pickering,2021A00053518001,4 persons,Census-family households,2365.6.2,6775,,6505,,158000,,145000,,134000,,122000,
2021,Pickering,2021A00053518001,4 persons,Households consisting of only one census family without additional persons,2365.6.3,5730,,5600,,159000,,148000,,134000,,123000,
2021,Pickering,2021A00053518001,4 persons,"One couple, with or without children in their census family",2365.6.4,5385,,5295,,162000,,152000,,136000,,127000,
2021,Pickering,2021A00053518001,4 persons,Without children,2365.6.5,0,,0,,0,...,0,...,0,...,0,...
2021,Pickering,2021A00053518001,4 persons,With children,2365.6.6,5385,,5295,,162000,,152000,,136000,,127000,
2021,Pickering,2021A00053518001,4 persons,One one-parent census family,2365.6.7,345,,310,,94000,,75500,,87000,,69500,
2021,Pickering,2021A00053518001,4 persons,With a parent that is a man+,2365.6.8,40,,45,,124000,,110000,,101000,,94000,
2021,Pickering,2021A00053518001,4 persons,With a parent that is a woman+,2365.6.9,305,,265,,92000,,72000,,86000,,67000,
2021,Pickering,2021A00053518001,4 persons,Other census family households,2365.6.10,1045,,905,,155000,,135000,,134000,,117000,
2021,Pickering,2021A00053518001,4 persons,Non-census family households,2365.6.11,30,,15,,100000,,,x,96000,,,x
2021,Pickering,2021A00053518001,5 or more persons,Total – Household type including census family structure,2365.7.1,4720,,4190,,170000,,145000,,149000,,126000,
2021,Pickering,2021A00053518001,5 or more persons,Census-family households,2365.7.2,4705,,4175,,170000,,145000,,149000,,126000,
2021,Pickering,2021A00053518001,5 or more persons,Households consisting of only one census family without additional persons,2365.7.3,2165,,2090,,148000,,133000,,129000,,114000,
2021,Pickering,2021A00053518001,5 or more persons,"One couple, with or without children in their census family",2365.7.4,2055,,2000,,151000,,137000,,132000,,117000,
2021,Pickering,2021A00053518001,5 or more persons,Without children,2365.7.5,0,,0,,0,...,0,...,0,...,0,...
2021,Pickering,2021A00053518001,5 or more persons,With children,2365.7.6,2055,,2000,,151000,,137000,,132000,,117000,
2021,Pickering,2021A00053518001,5 or more persons,One one-parent census family,2365.7.7,110,,90,,101000,,75000,,98000,,72500,
2021,Pickering,2021A00053518001,5 or more persons,With a parent that is a man+,2365.7.8,15,,10,,,x,,x,,x,,x
2021,Pickering,2021A00053518001,5 or more persons,With a parent that is a woman+,2365.7.9,95,,85,,101000,,74000,,98000,,72500,
2021,Pickering,2021A00053518001,5 or more persons,Other census family households,2365.7.10,2535,,2080,,188000,,154000,,164000,,137000,
2021,Pickering,2021A00053518001,5 or more persons,Non-census family households,2365.7.11,20,,15,,,x,,x,,x,,x
2021,Ajax,2021A00053518005,Total - Households by household size,Total – Household type including census family structure,2366.1.1,39490,,37550,,119000,,105000,,103000,,91000,
2021,Ajax,2021A00053518005,Total - Households by household size,Census-family households,2366.1.2,32980,,31410,,132000,,116000,,113000,,100000,
2021,Ajax,2021A00053518005,Total - Households by household size,Households consisting of only one census family without additional persons,2366.1.3,26770,,25930,,124000,,112000,,107000,,96000,
2021,Ajax,2021A00053518005,Total - Households by household size,"One couple, with or without children in their census family",2366.1.4,22620,,21805,,133000,,121000,,113000,,102000,
2021,Ajax,2021A00053518005,Total - Households by household size,Without children,2366.1.5,6885,,6500,,107000,,102000,,91000,,87000,
2021,Ajax,2021A00053518005,Total - Households by household size,With children,2366.1.6,15735,,15305,,144000,,129000,,122000,,110000,
2021,Ajax,2021A00053518005,Total - Households by household size,One one-parent census family,2366.1.7,4155,,4120,,87000,,74000,,77500,,66500,
2021,Ajax,2021A00053518005,Total - Households by household size,With a parent that is a man+,2366.1.8,795,,730,,94000,,92000,,82000,,77500,
2021,Ajax,2021A00053518005,Total - Households by household size,With a parent that is a woman+,2366.1.9,3360,,3395,,86000,,71500,,77000,,64000,
2021,Ajax,2021A00053518005,Total - Households by household size,Other census family households,2366.1.10,6210,,5485,,162000,,136000,,143000,,120000,
2021,Ajax,2021A00053518005,Total - Households by household size,Non-census family households,2366.1.11,6510,,6145,,56400,,54400,,49200,,46800,
2021,Ajax,2021A00053518005,1 person,Total – Household type including census family structure,2366.2.1,5555,,5380,,51200,,50400,,44800,,43600,
2021,Ajax,2021A00053518005,1 person,Census-family households,2366.2.2,0,,0,,0,...,0,...,0,...,0,...
2021,Ajax,2021A00053518005,1 person,Households consisting of only one census family without additional persons,2366.2.3,0,,0,,0,...,0,...,0,...,0,...
2021,Ajax,2021A00053518005,1 person,"One couple, with or without children in their census family",2366.2.4,0,,0,,0,...,0,...,0,...,0,...
2021,Ajax,2021A00053518005,1 person,Without children,2366.2.5,0,,0,,0,...,0,...,0,...,0,...
2021,Ajax,2021A00053518005,1 person,With children,2366.2.6,0,,0,,0,...,0,...,0,...,0,...
2021,Ajax,2021A00053518005,1 person,One one-parent census family,2366.2.7,0,,0,,0,...,0,...,0,...,0,...
2021,Ajax,2021A00053518005,1 person,With a parent that is a man+,2366.2.8,0,,0,,0,...,0,...,0,...,0,...
2021,Ajax,2021A00053518005,1 person,With a parent that is a woman+,2366.2.9,0,,0,,0,...,0,...,0,...,0,...
2021,Ajax,2021A00053518005,1 person,Other census family households,2366.2.10,0,,0,,0,...,0,...,0,...,0,...
2021,Ajax,2021A00053518005,1 person,Non-census family households,2366.2.11,5555,,5380,,51200,,50400,,44800,,43600,
2021,Ajax,2021A00053518005,2 or more persons,Total – Household type including census family structure,2366.3.1,33935,,32170,,130000,,116000,,112000,,99000,
2021,Ajax,2021A00053518005,2 or more persons,Census-family households,2366.3.2,32980,,31410,,132000,,116000,,113000,,100000,
2021,Ajax,2021A00053518005,2 or more persons,Households consisting of only one census family without additional persons,2366.3.3,26770,,25930,,124000,,112000,,107000,,96000,
2021,Ajax,2021A00053518005,2 or more persons,"One couple, with or without children in their census family",2366.3.4,22620,,21805,,133000,,121000,,113000,,102000,
2021,Ajax,2021A00053518005,2 or more persons,Without children,2366.3.5,6885,,6500,,107000,,102000,,91000,,87000,
2021,Ajax,2021A00053518005,2 or more persons,With children,2366.3.6,15735,,15305,,144000,,129000,,122000,,110000,
2021,Ajax,2021A00053518005,2 or more persons,One one-parent census family,2366.3.7,4155,,4120,,87000,,74000,,77500,,66500,
2021,Ajax,2021A00053518005,2 or more persons,With a parent that is a man+,2366.3.8,795,,730,,94000,,92000,,82000,,77500,
